,Temperature[C],Humidity[%],eCO2[ppm],Fire Alarm
26554,18.28,48.53,400,0
26555,18.33,48.46,400,0
26556,17.09,48.31,400,0
26557,16.66,48.73,400,0
26558,16.35,50.04,400,0
26559,16.27,50.77,400,0
26560,16.17,51.29,400,0
26561,16.12,51.82,400,0
26562,16.01,52.6,400,0
26563,15.96,52.99,400,0
26564,15.91,53.33,400,0
26565,15.89,53.56,400,0
26566,15.86,53.81,400,0
26567,15.83,54.05,400,0
26568,15.77,54.23,400,0
26569,15.76,54.42,400,0
26570,15.73,54.58,400,0
26571,15.7,54.73,400,0
26572,15.72,54.87,400,0
26573,15.69,55.01,400,0
26574,15.65,55.14,400,0
26575,15.65,55.24,400,0
26576,15.63,55.34,400,0
26577,15.59,55.41,400,0
26578,15.62,55.52,400,0
26579,15.58,55.64,400,0
26580,15.59,55.71,400,0
26581,15.59,55.8,400,0
26582,15.57,55.9,400,0
26583,15.55,55.98,400,0
26584,16.85,56.2,400,0
26585,17.23,55.75,400,0
26586,17.44,55.08,400,0
26587,17.54,54.3,400,0
26588,17.65,53.63,400,0
26589,17.74,53.06,400,0
26590,17.79,52.52,400,0
26591,17.88,52.07,400,0
26592,17.9,51.68,400,0
26593,17.98,51.35,400,0
26594,18.03,51.05,400,0
26595,18.05,50.73,400,0
26596,18.12,50.51,400,0
26597,18.14,50.28,400,0
26598,18.18,50.11,400,0
26599,18.21,49.94,400,0
26600,18.24,49.81,400,0
26601,18.27,49.61,400,0
26602,18.27,49.54,400,0
26603,18.31,49.43,400,0
26604,18.34,49.32,400,0
26605,18.37,49.24,400,0
26606,18.36,49.12,400,0
26607,18.4,49.07,400,0
26608,18.38,48.95,400,0
26609,18.44,48.92,400,0
26610,18.46,48.83,400,0
26611,18.47,48.78,400,0
26612,18.48,48.7,400,0
26613,18.5,48.67,400,0
26614,17.26,48.53,400,0
26615,16.85,48.9,400,0
26616,16.66,49.62,400,0
26617,16.52,50.29,400,0
26618,16.42,51,400,0
26619,16.37,51.56,400,0
26620,16.28,52.07,400,0
26621,16.21,52.51,400,0
26622,16.2,52.87,400,0
26623,16.13,53.25,400,0
26624,16.12,53.55,400,0
26625,16.06,53.8,400,0
26626,16.04,54.05,400,0
26627,16,54.28,400,0
26628,15.97,54.48,400,0
26629,15.94,54.64,400,0
26630,15.9,54.79,400,0
26631,15.9,54.9,400,0
26632,15.87,55.02,400,0
26633,15.86,55.16,400,0
26634,15.85,55.24,400,0
26635,15.82,55.39,400,0
26636,15.79,55.47,400,0
26637,15.77,55.58,400,0
26638,15.79,55.65,400,0
26639,15.76,55.76,400,0
26640,15.76,55.85,400,0
26641,15.75,55.93,400,0
26642,15.72,56.02,400,0
26643,15.75,56.1,400,0
26644,17.02,56.28,400,0
26645,17.4,55.81,400,0
26646,17.59,55.1,400,0
26647,17.72,54.33,400,0
26648,17.82,53.63,400,0
26649,17.93,53.05,400,0
26650,17.98,52.51,400,0
26651,18.05,52.05,400,0
26652,18.1,51.66,400,0
26653,18.13,51.31,400,0
26654,18.2,50.97,400,0
26655,18.24,50.66,400,0
26656,18.27,50.46,400,0
26657,18.3,50.26,400,0
26658,18.34,50.05,400,0
26659,18.38,49.87,400,0
26660,18.4,49.73,400,0
26661,18.44,49.58,400,0
26662,18.46,49.48,400,0
26663,18.5,49.31,400,0
26664,18.53,49.23,400,0
26665,18.53,49.1,400,0
26666,18.55,49.04,400,0
26667,18.6,49.01,400,0
26668,18.6,48.89,400,0
26669,18.63,48.84,400,0
26670,18.64,48.76,400,0
26671,18.65,48.64,400,0
26672,18.67,48.58,400,0
26673,17.45,48.46,400,0
26674,17.02,48.9,400,0
26675,16.82,49.56,400,0
26676,16.72,50.31,400,0
26677,16.61,51,400,0
26678,16.54,51.59,400,0
26679,16.47,52.12,400,0
26680,16.42,52.55,400,0
26681,16.35,52.96,400,0
26682,16.3,53.34,400,0
26683,16.28,53.66,400,0
26684,16.25,53.99,400,0
26685,16.21,54.21,400,0
26686,16.2,54.43,400,0
26687,16.16,54.66,400,0
26688,16.12,54.85,400,0
26689,16.12,55,400,0
26690,16.07,55.14,400,0
26691,16.04,55.26,400,0
26692,16.04,55.4,400,0
26693,16.04,55.5,400,0
26694,16,55.59,400,0
26695,16.01,55.67,400,0
26696,15.97,55.74,400,0
26697,15.96,55.81,400,0
26698,15.96,55.9,400,0
26699,15.91,55.91,400,0
26700,15.94,55.98,400,0
26701,15.9,56.02,400,0
26702,15.91,56.09,400,0
26703,17.21,56.24,400,0
26704,17.59,55.75,400,0
26705,17.77,54.96,400,0
26706,17.93,54.22,400,0
26707,17.99,53.5,400,0
26708,18.09,52.89,400,0
26709,18.14,52.34,400,0
26710,18.24,51.91,400,0
26711,18.24,51.48,400,0
26712,18.33,51.15,400,0
26713,18.38,50.8,400,0
26714,18.4,50.55,400,0
26715,18.46,50.3,400,0
26716,18.48,50.06,400,0
26717,18.51,49.91,400,0
26718,18.55,49.73,400,0
26719,18.58,49.55,400,0
26720,18.6,49.43,400,0
26721,18.61,49.29,400,0
26722,18.68,49.1,400,0
26723,18.71,48.98,400,0
26724,18.71,48.9,400,0
26725,18.74,48.81,400,0
26726,18.75,48.78,400,0
26727,18.76,48.68,400,0
26728,18.79,48.62,400,0
26729,18.81,48.53,400,0
26730,18.84,48.44,400,0
26731,18.86,48.42,400,0
26732,17.61,48.31,400,0
26733,17.17,48.68,400,0
26734,17.02,49.38,400,0
26735,16.88,50.12,400,0
26736,16.77,50.79,400,0
26737,16.71,51.38,400,0
26738,16.65,51.87,400,0
26739,16.59,52.29,400,0
26740,16.54,52.66,400,0
26741,16.45,53.23,400,0
26742,16.42,53.48,400,0
26743,16.4,53.7,400,0
26744,16.38,53.92,400,0
26745,16.33,54.12,400,0
26746,16.31,54.26,400,0
26747,16.27,54.41,400,0
26748,16.25,54.52,400,0
26749,16.24,54.64,400,0
26750,16.21,54.79,400,0
26751,16.2,54.86,400,0
26752,16.2,54.94,400,0
26753,16.16,55.07,400,0
26754,16.13,55.12,400,0
26755,16.14,55.2,400,0
26756,16.13,55.25,400,0
26757,16.1,55.32,400,0
26758,16.09,55.39,400,0
26759,16.13,55.4,400,0
26760,16.09,55.47,400,0
26761,17.38,55.63,400,0
26762,17.77,55.15,400,0
26763,17.93,54.41,400,0
26764,18.16,52.98,400,0
26765,18.24,52.38,400,0
26766,18.3,51.83,400,0
26767,18.38,51.36,400,0
26768,18.46,50.95,400,0
26769,18.5,50.56,400,0
26770,18.54,50.25,400,0
26771,18.57,49.98,400,0
26772,18.61,49.72,400,0
26773,18.64,49.5,400,0
26774,18.69,49.36,400,0
26775,18.71,49.2,400,0
26776,18.76,48.93,400,0
26777,18.82,48.82,400,0
26778,18.81,48.72,400,0
26779,18.85,48.59,400,0
26780,18.88,48.48,400,0
26781,18.89,48.41,400,0
26782,18.91,48.32,400,0
26783,18.95,48.25,400,0
26784,18.95,48.21,400,0
26785,18.98,48.14,400,0
26786,18.96,48.08,400,0
26787,19.03,48.03,400,0
26788,19,47.96,400,0
26789,17.77,47.85,400,0
26790,17.37,48.25,400,0
26791,17.16,48.97,400,0
26792,17.06,49.7,400,0
26793,16.95,50.33,400,0
26794,16.86,50.96,400,0
26795,16.82,51.47,400,0
26796,16.75,51.86,400,0
26797,16.72,52.25,400,0
26798,16.66,52.52,400,0
26799,16.62,52.87,400,0
26800,16.58,53.09,400,0
26801,16.55,53.34,400,0
26802,16.52,53.47,400,0
26803,16.47,53.68,400,0
26804,16.47,53.84,400,0
26805,16.44,54.01,400,0
26806,16.41,54.14,400,0
26807,16.4,54.2,400,0
26808,16.37,54.31,400,0
26809,16.35,54.39,400,0
26810,16.34,54.51,400,0
26811,16.33,54.57,400,0
26812,16.33,54.65,400,0
26813,16.28,54.69,400,0
26814,16.3,54.78,400,0
26815,16.27,54.79,400,0
26816,16.25,54.85,400,0
26817,16.24,54.89,400,0
26818,16.24,54.96,400,0
26819,17.55,55.11,400,0
26820,17.89,54.62,400,0
26821,18.12,53.88,400,0
26822,18.26,53.12,400,0
26823,18.33,52.42,400,0
26824,18.41,51.86,400,0
26825,18.48,51.28,400,0
26826,18.54,50.82,400,0
26827,18.58,50.39,400,0
26828,18.65,50.05,400,0
26829,18.69,49.71,400,0
26830,18.74,49.45,400,0
26831,18.76,49.23,400,0
26832,18.82,49.02,400,0
26833,18.86,48.84,400,0
26834,18.86,48.66,400,0
26835,18.91,48.53,400,0
26836,18.93,48.36,400,0
26837,18.96,48.26,400,0
26838,19,48.15,400,0
26839,19.03,48.08,400,0
26840,19.02,47.98,400,0
26841,19.06,47.9,400,0
26842,19.06,47.83,400,0
26843,19.12,47.72,400,0
26844,19.13,47.72,400,0
26845,19.14,47.62,400,0
26846,19.19,47.59,400,0
26847,19.18,47.51,400,0
26848,19.2,47.42,400,0
26849,17.95,47.29,400,0
26850,17.51,47.76,400,0
26851,17.32,48.46,400,0
26852,17.19,49.13,400,0
26853,17.11,49.81,400,0
26854,17.03,50.43,400,0
26855,16.99,50.92,400,0
26856,16.91,51.35,400,0
26857,16.82,51.72,400,0
26858,16.82,52,400,0
26859,16.77,52.28,400,0
26860,16.73,52.53,400,0
26861,16.71,52.77,400,0
26862,16.66,52.94,400,0
26863,16.65,53.13,400,0
26864,16.59,53.28,400,0
26865,16.61,53.38,400,0
26866,16.56,53.53,400,0
26867,16.55,53.59,400,0
26868,16.51,53.74,400,0
26869,16.49,53.81,400,0
26870,16.49,53.91,400,0
26871,16.48,53.98,400,0
26872,16.47,54.04,400,0
26873,16.48,54.13,400,0
26874,16.44,54.16,400,0
26875,16.42,54.2,400,0
26876,16.38,54.27,400,0
26877,16.42,54.3,400,0
26878,16.41,54.34,400,0
26879,17.69,54.47,400,0
26880,18.09,54.03,400,0
26881,18.28,53.28,400,0
26882,18.38,52.54,400,0
26883,18.5,51.83,400,0
26884,18.58,51.23,400,0
26885,18.64,50.67,400,0
26886,18.72,50.2,400,0
26887,18.79,49.77,400,0
26888,18.82,49.4,400,0
26889,18.86,49.13,400,0
26890,18.88,48.89,400,0
26891,18.93,48.69,400,0
26892,18.98,48.47,400,0
26893,19,48.27,400,0
26894,19.05,48.13,400,0
26895,19.07,48.04,400,0
26896,19.09,47.9,400,0
26897,19.14,47.86,400,0
26898,19.14,47.79,400,0
26899,19.2,47.66,400,0
26900,19.22,47.6,400,0
26901,19.24,47.5,400,0
26902,19.24,47.47,400,0
26903,19.26,47.42,400,0
26904,19.3,47.35,400,0
26905,19.33,47.28,400,0
26906,19.32,47.23,400,0
26907,19.37,47.15,400,0
26908,19.39,47.18,400,0
26909,18.1,47.03,400,0
26910,17.67,47.44,400,0
26911,17.5,48.13,400,0
26912,17.37,48.87,400,0
26913,17.26,49.52,400,0
26914,17.2,50.07,400,0
26915,17.13,50.56,400,0
26916,17.06,51,400,0
26917,17.04,51.39,400,0
26918,16.96,51.7,400,0
26919,16.92,51.97,400,0
26920,16.88,52.22,400,0
26921,16.86,52.42,400,0
26922,16.83,52.6,400,0
26923,16.8,52.75,400,0
26924,16.79,52.96,400,0
26925,16.76,53.06,400,0
26926,16.73,53.18,400,0
26927,16.72,53.33,400,0
26928,16.68,53.42,400,0
26929,16.69,53.48,400,0
26930,16.65,53.61,400,0
26931,16.64,53.69,400,0
26932,16.62,53.77,400,0
26933,16.61,53.87,400,0
26934,16.61,53.97,400,0
26935,16.58,54.02,400,0
26936,16.55,54.09,400,0
26937,16.56,54.16,400,0
26938,16.56,54.22,400,0
26939,17.85,54.38,400,0
26940,18.2,53.95,400,0
26941,18.43,53.22,400,0
26942,18.54,52.46,400,0
26943,18.65,51.8,400,0
26944,18.74,51.2,400,0
26945,18.78,50.64,400,0
26946,18.88,50.19,400,0
26947,18.92,49.78,400,0
26948,18.99,49.42,400,0
26949,19.02,49.14,400,0
26950,19.05,48.9,400,0
26951,19.09,48.66,400,0
26952,19.14,48.42,400,0
26953,19.2,48.28,400,0
26954,19.24,48.12,400,0
26955,19.24,47.96,400,0
26956,19.3,47.85,400,0
26957,19.32,47.76,400,0
26958,19.33,47.65,400,0
26959,19.32,47.56,400,0
26960,19.37,47.38,400,0
26961,19.4,47.33,400,0
26962,19.43,47.27,400,0
26963,19.47,47.18,400,0
26964,19.46,47.11,400,0
26965,19.49,47.08,400,0
26966,19.51,47.01,400,0
26967,19.53,46.92,400,0
26968,18.23,46.85,400,0
26969,17.83,47.26,400,0
26970,17.68,47.93,400,0
26971,17.52,48.69,400,0
26972,17.41,49.33,400,0
26973,17.32,49.87,400,0
26974,17.28,50.39,400,0
26975,17.21,50.83,400,0
26976,17.14,51.2,400,0
26977,17.13,51.55,400,0
26978,17.09,51.82,400,0
26979,17.03,52.05,400,0
26980,17,52.24,400,0
26981,16.99,52.48,400,0
26982,16.95,52.64,400,0
26983,16.92,52.73,400,0
26984,16.88,52.92,400,0
26985,16.89,53.04,400,0
26986,16.85,53.12,400,0
26987,16.85,53.24,400,0
26988,16.79,53.36,400,0
26989,16.79,53.42,400,0
26990,16.77,53.52,400,0
26991,16.76,53.56,400,0
26992,16.76,53.65,400,0
26993,16.75,53.7,400,0
26994,16.73,53.75,400,0
26995,16.72,53.87,400,0
26996,16.72,53.91,400,0
26997,16.69,53.96,400,0
26998,17.96,54.1,400,0
26999,18.36,53.66,400,0
27000,18.57,52.92,400,0
27001,18.68,52.18,400,0
27002,18.78,51.55,400,0
27003,18.86,50.91,400,0
27004,18.93,50.33,400,0
27005,18.99,49.92,400,0
27006,19.09,49.53,400,0
27007,19.12,49.22,400,0
27008,19.16,48.95,400,0
27009,19.2,48.69,400,0
27010,19.29,48.49,400,0
27011,19.32,48.31,400,0
27012,19.33,48.09,400,0
27013,19.37,48,400,0
27014,19.4,47.89,400,0
27015,19.41,47.76,400,0
27016,19.46,47.68,400,0
27017,19.49,47.59,400,0
27018,19.49,47.5,400,0
27019,19.54,47.42,400,0
27020,19.57,47.34,400,0
27021,19.55,47.26,400,0
27022,19.6,47.16,400,0
27023,19.6,47.12,400,0
27024,19.64,47.02,400,0
27025,19.67,47,400,0
27026,19.64,46.98,400,0
27027,18.4,46.85,400,0
27028,17.98,47.31,400,0
27029,17.78,47.96,400,0
27030,17.68,48.74,400,0
27031,17.52,49.39,400,0
27032,17.48,49.96,400,0
27033,17.41,50.46,400,0
27034,17.37,50.97,400,0
27035,17.28,51.31,400,0
27036,17.24,51.62,400,0
27037,17.24,51.93,400,0
27038,17.2,52.19,400,0
27039,17.17,52.39,400,0
27040,17.11,52.59,400,0
27041,17.1,52.76,400,0
27042,17.07,52.89,400,0
27043,17.03,53.08,400,0
27044,17,53.18,400,0
27045,17,53.28,400,0
27046,16.98,53.4,400,0
27047,16.95,53.44,400,0
27048,16.95,53.57,400,0
27049,16.95,53.66,400,0
27050,16.91,53.73,400,0
27051,16.91,53.79,400,0
27052,16.91,53.84,400,0
27053,16.91,53.92,400,0
27054,16.89,53.96,400,0
27055,16.85,54.11,400,0
27056,18.12,54.26,400,0
27057,18.51,53.74,400,0
27058,18.71,53.03,400,0
27059,18.84,52.28,400,0
27060,18.92,51.62,400,0
27061,18.99,51.04,400,0
27062,19.12,50.53,400,0
27063,19.18,50.03,400,0
27064,19.26,49.67,400,0
27065,19.29,49.34,400,0
27066,19.34,49.07,400,0
27067,19.39,48.83,400,0
27068,19.41,48.61,400,0
27069,19.44,48.46,400,0
27070,19.47,48.28,400,0
27071,19.51,48.17,400,0
27072,19.55,48.02,400,0
27073,19.57,47.94,400,0
27074,19.6,47.86,400,0
27075,19.62,47.73,400,0
27076,19.65,47.69,400,0
27077,19.68,47.61,400,0
27078,19.71,47.5,400,0
27079,19.7,47.45,400,0
27080,19.71,47.43,400,0
27081,19.74,47.35,400,0
27082,19.77,47.27,400,0
27083,19.77,47.23,400,0
27084,19.82,47.17,400,0
27085,19.79,47.17,400,0
27086,18.54,46.98,400,0
27087,18.1,47.46,400,0
27088,17.93,48.2,400,0
27089,17.79,48.96,400,0
27090,17.71,49.58,400,0
27091,17.64,50.14,400,0
27092,17.57,50.64,400,0
27093,17.5,51.13,400,0
27094,17.44,51.43,400,0
27095,17.41,51.76,400,0
27096,17.34,52.22,400,0
27097,17.28,52.46,400,0
27098,17.27,52.67,400,0
27099,17.26,52.78,400,0
27100,17.23,52.95,400,0
27101,17.2,53.06,400,0
27102,17.16,53.21,400,0
27103,17.16,53.28,400,0
27104,17.13,53.41,400,0
27105,17.11,53.46,400,0
27106,17.1,53.58,400,0
27107,17.1,53.71,400,0
27108,17.09,53.77,400,0
27109,17.06,53.82,400,0
27110,17.03,53.95,400,0
27111,17.02,54.02,400,0
27112,17.02,54.09,400,0
27113,16.99,54.15,400,0
27114,16.99,54.24,400,0
27115,18.27,54.36,400,0
27116,18.67,53.88,400,0
27117,18.84,53.15,400,0
27118,18.96,52.36,400,0
27119,19.07,51.7,400,0
27120,19.18,51.11,400,0
27121,19.24,50.52,400,0
27122,19.3,50.07,400,0
27123,19.4,49.7,400,0
27124,19.43,49.34,400,0
27125,19.47,49.06,400,0
27126,19.53,48.84,400,0
27127,19.57,48.61,400,0
27128,19.6,48.39,400,0
27129,19.64,48.26,400,0
27130,19.65,48.15,400,0
27131,19.67,48.02,400,0
27132,19.72,47.96,400,0
27133,19.74,47.85,400,0
27134,19.77,47.77,400,0
27135,19.78,47.67,400,0
27136,19.79,47.62,400,0
27137,19.82,47.61,400,0
27138,19.83,47.48,400,0
27139,19.86,47.48,400,0
27140,19.88,47.48,400,0
27141,19.88,47.41,400,0
27142,19.89,47.36,400,0
27143,19.93,47.37,400,0
27144,19.95,47.32,400,0
27145,18.65,47.21,400,0
27146,18.07,48.36,400,0
27147,17.96,49.09,400,0
27148,17.86,49.8,400,0
27149,17.79,50.37,400,0
27150,17.69,50.93,400,0
27151,17.62,51.38,400,0
27152,17.58,51.74,400,0
27153,17.55,52.07,400,0
27154,17.52,52.33,400,0
27155,17.48,52.58,400,0
27156,17.45,52.81,400,0
27157,17.4,52.99,400,0
27158,17.38,53.18,400,0
27159,17.34,53.28,400,0
27160,17.32,53.41,400,0
27161,17.31,53.52,400,0
27162,17.28,53.65,400,0
27163,17.28,53.73,400,0
27164,17.23,53.83,400,0
27165,17.21,53.92,400,0
27166,17.21,53.99,400,0
27167,17.19,54.08,400,0
27168,17.19,54.13,400,0
27169,17.16,54.19,400,0
27170,17.14,54.26,400,0
27171,17.16,54.32,400,0
27172,17.13,54.35,400,0
27173,17.13,54.41,400,0
27174,18.4,54.52,400,0
27175,18.78,54.02,400,0
27176,18.99,53.26,400,0
27177,19.13,52.53,400,0
27178,19.23,51.81,400,0
27179,19.33,51.23,400,0
27180,19.41,50.68,400,0
27181,19.46,50.24,400,0
27182,19.49,49.79,400,0
27183,19.55,49.47,400,0
27184,19.6,49.23,400,0
27185,19.64,48.93,400,0
27186,19.68,48.74,400,0
27187,19.72,48.51,400,0
27188,19.75,48.36,400,0
27189,19.78,48.23,400,0
27190,19.79,48.11,400,0
27191,19.83,48.01,400,0
27192,19.88,47.82,400,0
27193,19.89,47.78,400,0
27194,19.91,47.67,400,0
27195,19.95,47.66,400,0
27196,19.93,47.59,400,0
27197,19.98,47.53,400,0
27198,19.99,47.49,400,0
27199,20.02,47.43,400,0
27200,20.01,47.37,400,0
27201,20.04,47.28,400,0
27202,20.05,47.27,400,0
27203,20.08,47.2,400,0
27204,18.79,47.11,400,0
27205,18.37,47.59,400,0
27206,18.18,48.33,400,0
27207,18.07,49.09,400,0
27208,17.98,49.73,400,0
27209,17.89,50.34,400,0
27210,17.82,50.82,400,0
27211,17.77,51.3,400,0
27212,17.72,51.65,400,0
27213,17.67,51.98,400,0
27214,17.62,52.24,400,0
27215,17.61,52.45,400,0
27216,17.55,52.67,400,0
27217,17.52,52.87,400,0
27218,17.51,53.04,400,0
27219,17.5,53.18,400,0
27220,17.42,53.33,400,0
27221,17.42,53.42,400,0
27222,17.42,53.56,400,0
27223,17.38,53.66,400,0
27224,17.37,53.78,400,0
27225,17.34,53.85,400,0
27226,17.34,53.9,400,0
27227,17.31,54.01,400,0
27228,17.31,54.08,400,0
27229,17.28,54.15,400,0
27230,17.3,54.24,400,0
27231,17.24,54.28,400,0
27232,17.27,54.38,400,0
27233,17.27,54.44,400,0
27234,18.53,54.53,400,0
27235,18.92,54.04,400,0
27236,19.1,53.28,400,0
27237,19.27,52.57,400,0
27238,19.36,51.86,400,0
27239,19.46,51.22,400,0
27240,19.51,50.72,400,0
27241,19.58,50.23,400,0
27242,19.62,49.87,400,0
27243,19.68,49.56,400,0
27244,19.74,49.26,400,0
27245,19.77,49.02,400,0
27246,19.82,48.83,400,0
27247,19.86,48.62,400,0
27248,19.89,48.48,400,0
27249,19.91,48.32,400,0
27250,19.93,48.17,400,0
27251,19.97,48.1,400,0
27252,19.98,48,400,0
27253,20.02,47.92,400,0
27254,20.02,47.84,400,0
27255,20.05,47.75,400,0
27256,20.06,47.69,400,0
27257,20.09,47.58,400,0
27258,20.1,47.56,400,0
27259,20.12,47.48,400,0
27260,20.15,47.45,400,0
27261,20.16,47.4,400,0
27262,20.19,47.32,400,0
27263,20.19,47.33,400,0
27264,18.92,47.2,400,0
27265,18.53,47.7,400,0
27266,18.33,48.42,400,0
27267,18.18,49.11,400,0
27268,18.09,49.78,400,0
27269,18.03,50.39,400,0
27270,17.95,50.88,400,0
27271,17.9,51.31,400,0
27272,17.83,51.66,400,0
27273,17.79,51.98,400,0
27274,17.77,52.21,400,0
27275,17.71,52.47,400,0
27276,17.69,52.67,400,0
27277,17.64,52.84,400,0
27278,17.61,52.97,400,0
27279,17.62,53.11,400,0
27280,17.58,53.22,400,0
27281,17.54,53.38,400,0
27282,17.55,53.45,400,0
27283,17.51,53.56,400,0
27284,17.48,53.62,400,0
27285,17.47,53.69,400,0
27286,17.45,53.75,400,0
27287,17.44,53.85,400,0
27288,17.44,53.9,400,0
27289,17.44,53.95,400,0
27290,17.41,54.05,400,0
27291,17.38,54.08,400,0
27292,17.38,54.13,400,0
27293,17.37,54.18,400,0
27294,18.65,54.33,400,0
27295,19.03,53.83,400,0
27296,19.27,53.04,400,0
27297,19.37,52.31,400,0
27298,19.5,51.65,400,0
27299,19.58,51.04,400,0
27300,19.64,50.52,400,0
27301,19.7,50.06,400,0
27302,19.77,49.67,400,0
27303,19.78,49.34,400,0
27304,19.85,49.1,400,0
27305,19.88,48.86,400,0
27306,19.93,48.6,400,0
27307,19.98,48.5,400,0
27308,19.99,48.29,400,0
27309,20.02,48.16,400,0
27310,20.06,48.04,400,0
27311,20.09,47.96,400,0
27312,20.1,47.87,400,0
27313,20.12,47.77,400,0
27314,20.15,47.73,400,0
27315,20.18,47.61,400,0
27316,20.18,47.58,400,0
27317,20.2,47.43,400,0
27318,20.23,47.43,400,0
27319,20.27,47.37,400,0
27320,20.25,47.3,400,0
27321,20.25,47.24,400,0
27322,20.29,47.21,400,0
27323,20.29,47.14,400,0
27324,19.03,47.09,400,0
27325,18.63,47.56,400,0
27326,18.44,48.24,400,0
27327,18.31,48.97,400,0
27328,18.2,49.62,400,0
27329,18.12,50.21,400,0
27330,18.06,50.73,400,0
27331,18.03,51.16,400,0
27332,17.96,51.55,400,0
27333,17.89,51.83,400,0
27334,17.86,52.04,400,0
27335,17.85,52.32,400,0
27336,17.81,52.49,400,0
27337,17.79,52.71,400,0
27338,17.72,52.85,400,0
27339,17.71,52.98,400,0
27340,17.69,53.12,400,0
27341,17.67,53.26,400,0
27342,17.64,53.37,400,0
27343,17.62,53.44,400,0
27344,17.62,53.51,400,0
27345,17.57,53.6,400,0
27346,17.55,53.68,400,0
27347,17.55,53.75,400,0
27348,17.54,53.78,400,0
27349,17.51,53.84,400,0
27350,17.48,53.94,400,0
27351,17.5,53.93,400,0
27352,17.48,54.01,400,0
27353,17.48,54.05,400,0
27354,18.76,54.15,400,0
27355,19.16,53.65,400,0
27356,19.39,52.87,400,0
27357,19.5,52.07,400,0
27358,19.62,51.43,400,0
27359,19.65,50.75,400,0
27360,19.75,50.26,400,0
27361,19.82,49.76,400,0
27362,19.88,49.41,400,0
27363,19.91,49.05,400,0
27364,19.95,48.76,400,0
27365,20.01,48.5,400,0
27366,20.04,48.32,400,0
27367,20.08,48.1,400,0
27368,20.09,47.98,400,0
27369,20.12,47.86,400,0
27370,20.16,47.7,400,0
27371,20.19,47.62,400,0
27372,20.2,47.51,400,0
27373,20.23,47.42,400,0
27374,20.26,47.35,400,0
27375,20.27,47.3,400,0
27376,20.3,47.25,400,0
27377,20.33,47.18,400,0
27378,20.34,47.1,400,0
27379,20.34,47.09,400,0
27380,20.37,47.01,400,0
27381,20.37,46.96,400,0
27382,20.4,46.92,400,0
27383,20.4,46.88,400,0
27384,19.16,46.78,400,0
27385,18.74,47.32,400,0
27386,18.54,47.97,400,0
27387,18.38,48.74,400,0
27388,18.33,49.4,400,0
27389,18.24,50,400,0
27390,18.18,50.48,400,0
27391,18.1,50.89,400,0
27392,18.05,51.25,400,0
27393,18.03,51.59,400,0
27394,17.99,51.89,400,0
27395,17.93,52.09,400,0
27396,17.92,52.3,400,0
27397,17.89,52.47,400,0
27398,17.86,52.6,400,0
27399,17.83,52.78,400,0
27400,17.81,52.92,400,0
27401,17.78,53,400,0
27402,17.75,53.11,400,0
27403,17.74,53.22,400,0
27404,17.72,53.28,400,0
27405,17.69,53.4,400,0
27406,17.69,53.49,400,0
27407,17.65,53.5,400,0
27408,17.64,53.59,400,0
27409,17.64,53.6,400,0
27410,17.61,53.68,400,0
27411,17.64,53.72,400,0
27412,17.61,53.77,400,0
27413,17.61,53.82,400,0
27414,18.91,53.97,400,0
27415,19.29,53.45,400,0
27416,19.5,52.7,400,0
27417,19.61,51.93,400,0
27418,19.71,51.23,400,0
27419,19.79,50.63,400,0
27420,19.86,50.1,400,0
27421,19.92,49.67,400,0
27422,19.98,49.26,400,0
27423,20.05,48.94,400,0
27424,20.06,48.68,400,0
27425,20.12,48.44,400,0
27426,20.15,48.26,400,0
27427,20.2,47.98,400,0
27428,20.25,47.83,400,0
27429,20.3,47.69,400,0
27430,20.3,47.57,400,0
27431,20.34,47.5,400,0
27432,20.36,47.45,400,0
27433,20.37,47.36,400,0
27434,20.4,47.32,400,0
27435,20.43,47.29,400,0
27436,20.43,47.27,400,0
27437,20.46,47.21,400,0
27438,20.5,47.18,400,0
